main_twitter_link,game_name,game_url
https://twitter.com/alexlesubmarine,Heraclos and the quest he never asked for,dino-collective.itch.io/heraclos
https://twitter.com/Pat_Hg,Heraclos and the quest he never asked for,dino-collective.itch.io/heraclos
https://twitter.com/OdinLovis,Heraclos and the quest he never asked for,dino-collective.itch.io/heraclos
https://twitter.com/FabMotte,Heraclos and the quest he never asked for,dino-collective.itch.io/heraclos
https://twitter.com/LISAtheRPG,LISA: The Painful RPG,dingalingboy.itch.io/lisathepainfulrpg
https://twitter.com/aglstudioart,Faulty Apprentice,dinmoney.itch.io/faultyapprentice
https://twitter.com/Dirigo_Games,SYSCRUSHER,dirigogames.itch.io/syscrusher
https://twitter.com/DisOmikronCJ,Darkest Decision,atemly-games.itch.io/darkest-decision
https://twitter.com/distantlantern,Quiet as a Stone,distantlantern.itch.io/quietasastone
https://twitter.com/Dizzys_Diary,Mimo,aberrationstudios.itch.io/mimo
https://twitter.com/DJ_Link,Quest of Dungeons,dj_link.itch.io/quest-of-dungeons
https://twitter.com/david_laskey,TumbleSeed,aeiowu.itch.io/tumbleseed
https://twitter.com/dja_redona,Preview - LAoR,djaredona.itch.io/last-arc-of-the-raiders
https://twitter.com/dja_redona,Minimal Input,djaredona.itch.io/minimal-input
https://twitter.com/dja_redona,The Incredibly soft adventures of Toothie,djaredona.itch.io/the-incredibly-soft-adventures-of-toothie
https://twitter.com/D_M_Gregory,Last One Standing,dmgregory.itch.io/last-one-standing
https://twitter.com/demanrisu,watch this space,dmn.itch.io/watch-this-space
https://twitter.com/DoblePunchGames,Mechs V Kaijus ( Demo  1.3),doblepunch.itch.io/mechs-v-kaijus-demo
https://twitter.com/DoblePunchGames,Mechs V Kaijus (Alpha! ),doblepunch.itch.io/mechs-v-kaijus
https://twitter.com/iamdoborog,Clone Drone in the Danger Zone,doborog.itch.io/clonedroneinthedangerzone
https://twitter.com/dominik_doczi,BREAKDOWN,doczi-dominik.itch.io/breakdown
https://twitter.com/DogAtWorkGames,Hounds of Valor,dogatworkgames.itch.io/houndsofvalor
https://twitter.com/zerstoerer,LAZA KNITEZ!!,glitchnap.itch.io/lazaknitez
https://twitter.com/dominas64,Sipho,sipho.itch.io/sipho
https://twitter.com/kitchendon,Crashed Lander,don-whitaker.itch.io/crashedlander
https://twitter.com/dontlookgame,Don't Look,dontlook.itch.io/dont-look
https://twitter.com/doodstormer,BALROG,doodstormer.itch.io/balrog
https://twitter.com/dotoriii_,In Good Company,mythridate.itch.io/in-good-company
https://twitter.com/DragonSparkGame,Numentale,dragonspark-games.itch.io/numentale
https://twitter.com/DoubleFine,Spacebase DF-9,doublefine.itch.io/spacebase-df-9
https://twitter.com/WR_Central,Sirens: The Cold North,dragonvine.itch.io/sirens-the-cold-north
https://twitter.com/Draknek,Cosmic Express,draknek.itch.io/cosmic-express
https://twitter.com/drawmaevedraw,Marshmellow Day Spa,lesser-panda.itch.io/marshmellow-day-spa
https://twitter.com/battlesplash,Trianga's Project: Battle Splash (Alpha + Demo),dranyastudio.itch.io/battle-splash
https://twitter.com/steamgirlgame,Emma: A Lady's Maid - Demo,dreamgate.itch.io/emma-a-ladys-maid
https://twitter.com/steamgirlgame,Stranded Hearts,dreamgate.itch.io/stranded-hearts
https://twitter.com/steamgirlgame,My Cup of Coffee: The Trouble with Earl Grey,dreamgate.itch.io/trouble-with-earl-grey
https://twitter.com/DreamonStudios,Gladihoppers,dreamonstudios.itch.io/gladihoppers
https://twitter.com/zuza_real,SokoBunny (prototype),dreams.itch.io/sokobunny-prototype
https://twitter.com/dreamnoid,25Prism - The Autumn of our Lives,dreamnoid.itch.io/25prism
https://twitter.com/dreamnoid,The Lightkeeper,dreamnoid.itch.io/the-lightkeeper
https://twitter.com/Dreamteam_dev,Love Lime!,dreamteam.itch.io/love-lime
https://twitter.com/droqen,starseed pilgrim,droqen.itch.io/starseedpilgrim
https://twitter.com/DrTardigrade,Worlds - History Simulator,drtardigrade.itch.io/worldhistorysim
https://twitter.com/dssansVN,Lost Impressions,ds-sans.itch.io/lost-impressions
https://twitter.com/dT_UNIVERSE,Click To Survive,dt-universe.itch.io/click-to-survive
https://twitter.com/DuckBlockGames,Forsaken Castle Demo,duckblockgames.itch.io/forsaken-castle-demo
https://twitter.com/ducklingsmith,Ballad of the Space Whale,ducklingsmith.itch.io/ballad-of-the-space-whale
https://twitter.com/ducklingsmith,Christmas Comes to Cat Island,ducklingsmith.itch.io/christmas-comes-to-cat-island
https://twitter.com/ducklingsmith,Daily Quests,ducklingsmith.itch.io/daily-quests
https://twitter.com/ducklingsmith,Depressed Bee,ducklingsmith.itch.io/depressed-bee
https://twitter.com/ducklingsmith,Haunt,ducklingsmith.itch.io/haunt
https://twitter.com/ducklingsmith,Marginsnailia,ducklingsmith.itch.io/marginsnailia
https://twitter.com/ducklingsmith,Mick Jagger Gardening Simulator,ducklingsmith.itch.io/mick-jagger-gardening-simulator
https://twitter.com/ducklingsmith,She Made Me a Mixtape,ducklingsmith.itch.io/she-made-me-a-mixtape
https://twitter.com/ducklingsmith,Starmatter,ducklingsmith.itch.io/starmatter
https://twitter.com/ducklingsmith,The Unseen Light,ducklingsmith.itch.io/the-unseen-light
https://twitter.com/ducklingsmith,The Travelling Salesfrog Problem,ducklingsmith.itch.io/travelling-salesfrog-problem
https://twitter.com/ducklingsmith,Welcome to Sunshine Town,ducklingsmith.itch.io/welcome-to-sunshine-town
https://twitter.com/Ducky_Szymanski,Kyle is Famous,ducky-dev.itch.io/kyle-is-famous
https://twitter.com/dumplingsquid,Mellifluent,dumplingsquid.itch.io/mellifluent
https://twitter.com/dumplingsquid,My New Roommate is a Void Monster,dumplingsquid.itch.io/my-new-roommate-is-a-void-monster
https://twitter.com/dumplingsquid,Stay,dumplingsquid.itch.io/stay
https://twitter.com/dvdfu,Acrodog,dvdfu.itch.io/acrodog
https://twitter.com/dvoidis,Valheim,dvoidis.itch.io/valheim
https://twitter.com/dwils,Ball of Duty: Modern Bowlfare,dwils.itch.io/modern-bowlfare
https://twitter.com/dwils,You Can't Make An Omelette,dwils.itch.io/omelette
https://twitter.com/DylanClarkeDev,Ancient Swarm,dylza.itch.io/ancient-swarm
https://twitter.com/janofeagle,Snapdragon,eaglee.itch.io/snapdragon
https://twitter.com/eckartg,Halfway (2018),isart-digital.itch.io/halfway
https://twitter.com/ecrws,Cozy,aquiluslupus.itch.io/cozy
https://twitter.com/eevee,Isaac's Descent,eevee.itch.io/isaacs-descent
https://twitter.com/eevee,Lunar Depot 38,eevee.itch.io/lunar-depot-38
https://twitter.com/eevee,NEON PHASE,eevee.itch.io/neon-phase
https://twitter.com/eevee,Roguelike Simulator,eevee.itch.io/roguelike-simulator
https://twitter.com/eevee,Under Construction,eevee.itch.io/under-construction
https://twitter.com/eduweb_news,WolfQuest,eduweb.itch.io/wolfquest
https://twitter.com/Eggcorm,Occult Crime Police,eggcorm.itch.io/ocp
https://twitter.com/egardepe,Technoccult: Covenant,egardepe.itch.io/technoccult
https://twitter.com/eigenbom,MoonQuest,eigenbom.itch.io/moonquest
https://twitter.com/EigenLenk,City Clickers,eigen.itch.io/city-clickers
https://twitter.com/edumlauer,Everyday Simulator,elauer.itch.io/everyday-simulator
https://twitter.com/DaGabeAgenda,Creeper,aecswin.itch.io/creeper
https://twitter.com/DaGabeAgenda,Amateurs,sleepytom.itch.io/amateurs
https://twitter.com/elendow,Catching Sushi!,elendow.itch.io/catching-sushi
https://twitter.com/elendow,TetraTower,elendow.itch.io/tetratower
https://twitter.com/Elijah_C_Cobb,30-50 Feral Hogs,elijahcobb.itch.io/30-50-feral-hogs
https://twitter.com/GregosEl,Just Push the Button,elgregos.itch.io/just-push-the-button
https://twitter.com/ElmTheDev,Let's Chat,elm0.itch.io/lets-chat
https://twitter.com/timefiddler,Before They Leave,elliskim.itch.io/before-they-leave
https://twitter.com/adriancalvocg,Deathroned,nucleartoaster.itch.io/deathroned
https://twitter.com/elyaradine,Second Earth,squidcor.itch.io/second-earth
https://twitter.com/osiraH,Blue - Pigments of our love,ker0chan.itch.io/blue
https://twitter.com/EmbarkGame,Embark,embark.itch.io/embark
https://twitter.com/Emberheartgames,Courier of the Crypts,emberheartgames.itch.io/courier-of-the-crypts
https://twitter.com/TheEmeraldPawn,Strobophagia | Rave Horror,greentiledigital.itch.io/strobophagia
https://twitter.com/emmamochii,Now That's Sport!,adamgryu.itch.io/now-thats-sport
https://twitter.com/siberianKhatru,The House on the Hill,emmadaues.itch.io/house-hill
https://twitter.com/siberianKhatru,Randy G.'s Wild n' Wacky Beach Adventure,emmadaues.itch.io/randyg
https://twitter.com/emmsii_tv,Forest Roguelike,emmsii.itch.io/forest-roguelike
https://twitter.com/EMP_indieStudio,Super Mario: Untold Stories,emproductions.itch.io/supermariountoldstories
https://twitter.com/emptyfortress,A Russian Valentine,emptyfortress.itch.io/a-russian-valentine
https://twitter.com/emptyfortress,Gat Life: Boyfriend Bar,emptyfortress.itch.io/gat-life-boyfriend-bar
https://twitter.com/EmptyPocktwatch,What's in the House?,emptypocketwatch.itch.io/whats-in-the-house
https://twitter.com/EndWorldcoffee,Medicine,end-world-coffee.itch.io/medicine
https://twitter.com/enichan,MidBoss,eniko.itch.io/midboss
https://twitter.com/enichan,Super Bernie World,eniko.itch.io/superbernieworld
https://twitter.com/enichan,Ultra Hat Dimension,eniko.itch.io/uhd
https://twitter.com/AzureLazuline,Copy Kitty,entanma.itch.io/copy-kitty
https://twitter.com/enricapr,A long way through a pastel universe,enui.itch.io/pasteluniverse
https://twitter.com/enricapr,Winter break,enui.itch.io/winter-break
https://twitter.com/envysoftworks,The Greatest Game in the World,envy-softworks-official.itch.io/the-greatest-game-in-the-world
https://twitter.com/johnlee_erg,The Old City of High Walls,ergman.itch.io/the-old-city-of-high-walls
https://twitter.com/eresia_dev,Bubble Gum!,eresia.itch.io/bubble-gum
https://twitter.com/erikaverkaaik,fishbowl,erikaverkaaik.itch.io/fishbowl
https://twitter.com/EsbenKC,EpicShop,wackywizards.itch.io/epicshop
https://twitter.com/EsotericForge,Primal Heroes,esotericforge.itch.io/primalheroes
https://twitter.com/s_l_clark,Rooftop Cop,eselsi.itch.io/rooftop-cop
https://twitter.com/s_l_clark,Witchball,eselsi.itch.io/witchball
https://twitter.com/epic_animations,Survive the Mafia,etechstudios.itch.io/survivetm
https://twitter.com/EthanTilley_,Everlight,seyatkinson.itch.io/everlight
https://twitter.com/by_ethan_fox,Nina Aquila: Legal Eagle,ethan-fox.itch.io/nale
https://twitter.com/by_ethan_fox,"Nina Aquila: Legal Eagle, Chapter II: ""Broken Wings""",ethan-fox.itch.io/nina-aquila-legal-eagle-ii-broken-wings
https://twitter.com/etterstudio,Plug & Play,etterstudio.itch.io/plugplay
https://twitter.com/etodd_,DECEIVER,etodd.itch.io/deceiver
https://twitter.com/even_kei,Bratavism,even-kei.itch.io/bratavism
https://twitter.com/even_kei,Secrets Agent,even-kei.itch.io/secrets-agent
https://twitter.com/everydayfoxlife,Bob's Magical Chainsaw: A Lumberjack’s Tale,pixwlk.itch.io/bobs-magical-chainsaw
https://twitter.com/EvilObjective,Big ICE Tower Tiny Square Free,evilobjective.itch.io/bigicetowertinysquare
https://twitter.com/EvilObjective,Big Tower Tiny Square,evilobjective.itch.io/bigtowertinysquarefree
https://twitter.com/youvaaaaa,What do YOU want?,eclahn.itch.io/what-do-you-want
https://twitter.com/evglabs,Starship Command 2,evglabs.itch.io/starshipcommand2
https://twitter.com/PlushHammer,Thunder Bella the Cloud Chaser,evilpaper.itch.io/thunder-bella-the-cloud-chaser
https://twitter.com/evyatron,There You Go,evyatron.itch.io/there-you-go
https://twitter.com/executionunit,Smith and Winston,executionunit.itch.io/smith-and-winston
https://twitter.com/exhaustedbois,Overnight,exhaustedboi.itch.io/overnight
https://twitter.com/ExodusSoftware,Verdant Village,exodussoftware.itch.io/verdant-village
https://twitter.com/e_zombo,Brassica - A Marry Tale,boyslaughplus.itch.io/brassica-a-marry-tale
https://twitter.com/e_zombo,Defaction,boyslaughplus.itch.io/defaction
https://twitter.com/e_zombo,//TODO: today,boyslaughplus.itch.io/todo-today
https://twitter.com/fabiandenter,The World Begins With You,fabiandenter.itch.io/the-world-begins-with-you
https://twitter.com/fabioecco,You Are Undead,fabioecco.itch.io/yau
https://twitter.com/FablesoftVNs,Plain,fablesoft.itch.io/plainvn
https://twitter.com/faelimjg,"Hope, Abandoned",faelim.itch.io/hope-abandoned
https://twitter.com/faelimjg,Leyke Oolair,faelim.itch.io/leyke-oolair
https://twitter.com/faelimjg,Night Walk,faelim.itch.io/night-walk
https://twitter.com/FancyFishGames,Aground,fancyfishgames.itch.io/aground
https://twitter.com/Fann_Fang,Jayce,houkanshan.itch.io/jayce
https://twitter.com/fangsandfriends,Fangs and Friends,fangs-and-friends.itch.io/fangs-and-friends
https://twitter.com/farfewgiants,Duck Build,liamdev.itch.io/duck-build
https://www.twitter.com/LeonDaydreamer,Put A Sock In It!,faroffdaydream.itch.io/put-a-sock-in-it
https://twitter.com/faroffdaydream,Put A Sock In It!,faroffdaydream.itch.io/put-a-sock-in-it
https://twitter.com/princessdealtry,Diplomatic Relations,farryn.itch.io/diplomatic-relations
https://twitter.com/_fartenko,Omega Enforcer X,fartenko.itch.io/omega-enforcer-x
https://twitter.com/faxdocc,Ecila,faxdoc.itch.io/ecila
https://twitter.com/faxdocc,Tiny Travelers,faxdoc.itch.io/tiny-travelers
https://twitter.com/feardeerest,Odd One,feardeer.itch.io/odd-one
https://twitter.com/ReTechDev,ReTech,fedj99.itch.io/retech
https://twitter.com/federicocalch,white rectangle (wowie jam 2.0),fedboi.itch.io/whiterectangle
https://twitter.com/NeaveNetwork,Myether,feetupgaming.itch.io/myether
https://twitter.com/FelixBlobDev,Geneticognito,felixblobdev.itch.io/geneticognito
https://twitter.com/Feneric,Minima,feneric.itch.io/minima
https://twitter.com/Fenreliania,He Was,fenreliania.itch.io/he-was
https://twitter.com/Fenreliania,I must reach the top,fenreliania.itch.io/i-must-reach-the-top
https://twitter.com/FeroxxyEU,TARDIS VR,feroxxy.itch.io/tardisvr
https://twitter.com/ferventdev,The Black Beast,fervent.itch.io/theblackbeastvn
https://twitter.com/blankthevidya,Elysis,fervir.itch.io/elysis
https://twitter.com/blankthevidya,ProjectElysis,fervir.itch.io/projectelysis
https://twitter.com/ffxrunner2,FFX Runner HD,ffx.itch.io/ffx-runner-hd
https://twitter.com/twoflower,Arcade Spirits,fictionfactorygames.itch.io/arcade-spirits
https://twitter.com/filip_bergkvist,Miss Eyesore,filipbergkvist.itch.io/miss-eyesore
https://twitter.com/filipporeds,BOB DOES NOT CARE,qu4k.itch.io/bob-does-not-care
https://twitter.com/acewaydev,Forgiveness,finalgatestudios.itch.io/forgiveness
https://twitter.com/FinjiCo,Overland,finji.itch.io/overland
https://twitter.com/FireballedGames,REDUM OF SUN - Prototype Demo,fireballedstudio.itch.io/redum-of-sun
https://twitter.com/Fishagon,Planet Dysphoria,fishagon.itch.io/planet-dysphoria
https://twitter.com/Fishface_Games,Room 303,fishfacegames.itch.io/room-303
https://twitter.com/gracebruxner,Frog Detective 2: The Case of the Invisible Wizard,fisho.itch.io/frog-detective-2
https://twitter.com/gracebruxner,"The Haunted Island, a Frog Detective Game",fisho.itch.io/haunted-island
https://twitter.com/gracebruxner,The Fish Market,fisho.itch.io/market
https://twitter.com/tentril,Bipo's Adventure,fiuffybunny.itch.io/bipos-adventure
https://twitter.com/FizzyTeaGames,FizzyTea,aoxer.itch.io/super-frisk
https://twitter.com/flarechess,Head It!,flarechess.itch.io/head-it
https://twitter.com/fleebs_tw,Eggs for Bart,fleebs.itch.io/eggs-for-bart
https://twitter.com/17_Flight,CarHazard,flght.itch.io/carhazard
https://twitter.com/homegrovegame,Little Walker,flipswitchx.itch.io/littlewalker
https://twitter.com/floraverse,Lunar Depot 38,eevee.itch.io/lunar-depot-38
https://twitter.com/floraverse,NEON PHASE,eevee.itch.io/neon-phase
https://twitter.com/floraverse,Under Construction,eevee.itch.io/under-construction
https://twitter.com/FlorianStrien,circloO,flori9.itch.io/circloo
https://twitter.com/FlorianStrien,Stop the Darkness,flori9.itch.io/stop-the-darkness
https://twitter.com/FlorianStrien,The Final Earth 2,flori9.itch.io/the-final-earth-2
https://twitter.com/FlorianStrien,The Final Earth,flori9.itch.io/the-final-earth
https://twitter.com/FlowFireGames,Synthetik,flowfiregames.itch.io/synthetik
https://twitter.com/fluffness02,Fluffland,fluffness.itch.io/fluffland
https://twitter.com/fluffness02,Helen's Doll House,fluffness.itch.io/helens-doll-house
https://twitter.com/LotusFluffy,Magirune - A casual dungeon crawler,fluffy-lotus.itch.io/magirune
https://twitter.com/fluffyteam_,FLUFFY DEFENDERS - DEFINITIVE EDITION,fluffyteam.itch.io/fluffy-defenders
https://twitter.com/flyover_games,WaveCrash!!,flyover-games.itch.io/wavecrash
https://twitter.com/FM__Productions,Valerie's Coffee Shop,fmproductions.itch.io/valeries-coffee-shop
https://twitter.com/FobTi,Numgeon,fobti.itch.io/numgeon
https://twitter.com/followfeathers,NIVA,followfeathers.itch.io/niva
https://twitter.com/forameuss,Death Trips,forameuss.itch.io/death-trips
https://twitter.com/FortTriumph,Fort Triumph - Tactical RPG,forttriumph.itch.io/fort-triumph
https://twitter.com/StorybirdGames,AGGELOS,forzapedro.itch.io/aggelos
https://twitter.com/cometbook,MUSCLE WORLD,fotocopiadora.itch.io/muscle-world
https://twitter.com/fourbitfriday,Catacomb Kids (Alpha!),fourbitfriday.itch.io/catacombkids
https://twitter.com/MunchlaxRegrets,Where Ages Go,fox-lee.itch.io/where-ages-go
https://twitter.com/Foxer2016,Just in a Flash,whiestar.itch.io/just-in-a-flash
https://twitter.com/francoisvn,Streamline,francoisvn.itch.io/streamline
https://twitter.com/francesctovar,Family Xcapes,frantovar.itch.io/family-xcapes
https://twitter.com/mostly_fred,ONLY THE DIGITAL GODS: meat market,fredbird.itch.io/only-the-digital-gods-meat-market
https://twitter.com/redmountainman1,Catermeow Goes To College,tartlegames.itch.io/catermeow
https://twitter.com/freeholdgames,Caves of Qud,freeholdgames.itch.io/cavesofqud
https://twitter.com/Freez3Studios,GAME.exe,freezestudios.itch.io/game-exe
https://twitter.com/Freez3Studios,Hotel Nightmare,freezestudios.itch.io/hotel-nightmare
https://twitter.com/Freez3Studios,Midnight Nightmare,freezestudios.itch.io/midnight-nightmare
https://twitter.com/Freez3Studios,Silent House,freezestudios.itch.io/silent-house
https://twitter.com/Freez3Studios,Something In The Shadows,freezestudios.itch.io/something-in-the-shadows
https://twitter.com/Freez3Studios,The Apartment 2,freezestudios.itch.io/the-apartment-2
https://twitter.com/fricotweets,[LOFI CHIP-HOP MACHINE],fricochet.itch.io/chiphop
https://twitter.com/froachclub,Fish Fly,froachclub.itch.io/fish-fly
https://twitter.com/froachclub,Picky Pop,froachclub.itch.io/picky-pop
https://twitter.com/Meteghan1,Pokémon Dusk,fringfrang.itch.io/pokemon-dusk
https://twitter.com/LadyFroey,A Night Out,froey.itch.io/a-night-out
https://twitter.com/fromsmiling,I am dead where are my keys,fromsmiling.itch.io/im-dead
https://twitter.com/fromsmiling,Osteotic Bypass,fromsmiling.itch.io/osteotic-bypass
https://twitter.com/FrostwalkStudio,Village Builder,frostwalk.itch.io/village-builder
https://twitter.com/fubenalvo_hu,Flux Caves,fubenalvo.itch.io/fluxcaves
https://twitter.com/fullmontis,Grow,fullmontis.itch.io/grow
https://twitter.com/fullmontis,The Girl and the Angel,fullmontis.itch.io/the-girl-and-the-angel
https://twitter.com/fullmontis,What Is On The Walls Inside,fullmontis.itch.io/what-is-on-the-walls-inside
https://twitter.com/bo_nyby,EpicShop,wackywizards.itch.io/epicshop
https://twitter.com/FumikoGames,Fumiko!,fumikogamestudio.itch.io/fumiko
https://twitter.com/funkypiestudio,Project Syzygy,funkypie.itch.io/project-syzygy
https://twitter.com/Fusoloid,Abigail Fortune and the Scarlet Fairy,fusoloid.itch.io/abigail-fortune-and-the-scarlet-fairy
https://twitter.com/girakacheezer,OneShot,futurecat.itch.io/oneshot
https://twitter.com/tomato_fuzzy,6AM,fuzzytomato.itch.io/6am
https://twitter.com/GabeJamesGames,Hidden Treasures,gabejamesgames.itch.io/hidden-treasures
https://twitter.com/gabeoflane,Smile For Me,gabelane.itch.io/smileforme
https://twitter.com/gabrielcornish,AL - A Choose Your Own Adventure,gabrielcornish.itch.io/al-a-choose-your-own-adventure
https://twitter.com/gabrielcornish,Hot Soup,gabrielcornish.itch.io/hot-soup
https://twitter.com/gabrielcornish,Marshmallow Nights,gabrielcornish.itch.io/marshmallow-nights
https://twitter.com/GaiaEternal,Gaia Eternal,gaiaeternal.itch.io/gaia-eternal
https://twitter.com/galaxytrail,Grapple Force Rena,galaxytrail.itch.io/grapple-force-rena
https://twitter.com/cgamagami,Close Your Eyes,colingamagami.itch.io/closeyoureyes
https://twitter.com/uscgamelab,"Walden, a game",gameinnovationlab.itch.io/walden
https://twitter.com/gamekrazzy,Escape - Ludum41 Free Version,gamekrazzy.itch.io/escape
https://twitter.com/gamesbyjens,KINOKO,gamesbyjens.itch.io/kinoko
https://twitter.com/chasebethea,Reclaim Earth,ansitygames.itch.io/reclaim-earth
https://twitter.com/gamescodedogs,Let's Play Simulator 2016,gamescodedogs.itch.io/lets-play-simulator-2016
https://twitter.com/gamesbymichi,Contradiction,gamesbymichi.itch.io/contradiction
https://twitter.com/gamewillpdx,Nasty Little Man,wesdoes.itch.io/nasty-little-man
https://twitter.com/gangles,Pax Britannica,gangles.itch.io/pax-britannica
https://twitter.com/gangles,Solo Queue: An Exercise in Serenity,gangles.itch.io/solo-queue
https://twitter.com/gamingpixie,She Who Fights Monsters: Choice Edition,gamingpixie.itch.io/she-who-fights-monsters-choice-edition
https://twitter.com/danygartman,Batlight Runner,gartman.itch.io/batlight
https://twitter.com/gateeightyeight,Heat Death,gate.itch.io/heat-death
https://twitter.com/gattaigames,Kungfucious - VR Wuxia  Kung Fu Simulator,gattai-games.itch.io/kungfucious
https://twitter.com/aheckingnerd,Return Address,garbagegal.itch.io/return-address
https://twitter.com/aheckingnerd,Yard Tale,garbagegal.itch.io/yard-tale
https://twitter.com/Patch_Games,A Foretold Affair,gbpatch.itch.io/a-foretold-affair
https://twitter.com/Patch_Games,XOXO Droplets,gbpatch.itch.io/xoxo-droplets
https://twitter.com/tructv,3dSen VR - 3D Voxel NES Emulator,geod.itch.io/3dnes
https://twitter.com/gelatolabs,Sleep Deprivation and Bad Writing: The Visual Novel,gelatolabs.itch.io/sdbwvn
https://twitter.com/getinthedamnbox,HEARtREAD,getinthedamnbox.itch.io/heartread
https://twitter.com/DMueller93,"A Place, Forbidden (Demo)",banzaibonsai.itch.io/a-place-forbidden-demo
https://twitter.com/Ghostburgergame,Silent grill,ghostburgergame.itch.io/silent-grill
https://twitter.com/octocityblues,Octopus City Blues,ghost-in-a-bottle.itch.io/octopus-city-blues
https://twitter.com/GFX47,Gladiabots,gfx47.itch.io/gladiabots
https://twitter.com/ghostbutter,Wunderdoktor,ghostbutter.itch.io/wunderdoktor
https://twitter.com/grimmshollow,Grimm's Hollow,ghosthum.itch.io/grimms-hollow
https://twitter.com/ghoulishdev,Growing Pain,ghoulishkid.itch.io/growing-pain
https://twitter.com/ghoulkiss,Waifu Messenger,ghoulkiss.itch.io/waifu-messenger
https://twitter.com/ghoulnoise,the relief of impact,ghoulnoise.itch.io/thereliefofimpact
https://twitter.com/giann,Settlers of the Deep,giann.itch.io/settlers-of-the-deep
https://twitter.com/gigsabyte,Seeds of Love,seedsoflove.itch.io/sol
https://twitter.com/WeaselToken,Legacy,gil4.itch.io/legacy
https://twitter.com/gigoiastudios,FAUVISTa - Sailboats,gigoiastudios.itch.io/fauvista
https://twitter.com/gigoiastudios,IMPRESSIONISTa - Water Lilies,gigoiastudios.itch.io/impressionista-water-lilies
https://twitter.com/gigoiastudios,IMPRESSIONISTa - WINDMILLS,gigoiastudios.itch.io/impressionista-windmills
https://twitter.com/gildedguyart,Falcomaster3000 Ep. 1,gildedguyart.itch.io/fm3k
https://twitter.com/GinCastaway,Khaldun,gincastaway.itch.io/khaldun
https://twitter.com/PewkaPew,The Trans Zone,glamow-research.itch.io/the-trans-zone
https://twitter.com/girlsmakegames,BlubBlub: Quest of the Blob,girlsmakegames.itch.io/blubblub
https://twitter.com/glanderco,ART SQOOL,glander.itch.io/art-sqool
https://twitter.com/glanderco,Lovely Weather We're Having,glander.itch.io/lovely-weather-were-having
https://twitter.com/waleb_kassa,Maguntsche: Chapter One,glassdev.itch.io/maguntschechpt1
https://twitter.com/aglitchman,Dash Brawler,glitchman.itch.io/ld42-game
https://twitter.com/glitchnap,LAZA KNITEZ!!,glitchnap.itch.io/lazaknitez
https://twitter.com/gloomkingdom,Hyperspace Services,thecunningfolk.itch.io/hyperspace-services
https://twitter.com/gmangavin,Game Industry Tycoon v0.146,gmangavin.itch.io/game-industry-tycoon
https://twitter.com/GoldUniGaming,Astoria: The Holders of Power Saga,golden-unicorn-gaming.itch.io/astoria-the-holders-of-power-saga
https://twitter.com/elsinoregame,Elsinore,goldenglitch.itch.io/elsinore
https://twitter.com/lonesomeGame,Lonesome,goldenaxegames.itch.io/lonesomegame
https://twitter.com/goofanader,Bob PicRoss: The Joy of Painting 2,goofanader.itch.io/bob-picross
https://twitter.com/GoodwolfStudio,Code 7 - Episodes 2 & 3 Available Now,goodwolfstudio.itch.io/code-7
https://twitter.com/GooseLadderDev,The Crate,gooseladdergames.itch.io/the-crate
https://twitter.com/gooseninja,Wild Goose Chase,gooseninja.itch.io/wild-goose-chase
https://twitter.com/deepthegame1,Deep the Game,goricinaproductions.itch.io/deep
https://twitter.com/goshki,She.,goshki.itch.io/she
https://twitter.com/goshki,Through (#gbjam 4 version),goshki.itch.io/through
https://twitter.com/GourmetVisual,Heartbaked,gourmetvisual.itch.io/heartbaked
https://twitter.com/sethiangame,Sethian,gqul.itch.io/sethian
https://twitter.com/VolcanicGiraffe,Galvanica,graal.itch.io/galvanica
https://twitter.com/VolcanicGiraffe,NOPE,graal.itch.io/nope
https://twitter.com/VolcanicGiraffe,Protolife,graal.itch.io/protolife
https://twitter.com/graebor,Polydrone,graebor.itch.io/polydrone
https://twitter.com/graebor,Sort the Court!,graebor.itch.io/sort-the-court
https://twitter.com/granadainteract,Upsolom,granada.itch.io/upsolom
https://twitter.com/BizarroDF,JojoTale,graveshift.itch.io/jojotale
https://twitter.com/_willbot_,Pet the Pup at the Party,grey2scale.itch.io/pet-the-pup
https://twitter.com/Griddolini,One Night at the Imperial Motel,griddolini.itch.io/one-night-at-the-imperial-motel
https://twitter.com/grimoirtua,Augur & Haruspex,grimoirtua.itch.io/augur
https://twitter.com/grimoirtua,DEVOTIONALIA,grimoirtua.itch.io/devotionalia
https://twitter.com/grimoirtua,THE EMBRACE,grimoirtua.itch.io/embrace
https://twitter.com/grimoirtua,Hatchling,grimoirtua.itch.io/hatchling
https://twitter.com/GrimdorkDesign,Timidna's Beginning,grimdork.itch.io/timidnas-beginning
https://twitter.com/GrimdorkDesign,Timidna's Path,grimdork.itch.io/timidnas-path
https://twitter.com/gritfish,Killing Time at Lightspeed,gritfish.itch.io/ktals
https://twitter.com/b_gorissen,Panoptic,teampanoptes.itch.io/panoptic
https://twitter.com/gukajogu,Glitch Dream,gukajogu.itch.io/glitchdream
https://twitter.com/gumbootstudio,Come On Up,gumboot.itch.io/come-on-up
https://twitter.com/gumustdo,The Hunt for the Red Cthulhu,gumustdo.itch.io/the-hunt-for-the-red-cthulhu
https://twitter.com/gustav_olsson,Seaside Racing,gustavolsson.itch.io/seasideracing
