game_name,game_release_date,game_url
Kingdom Two Crowns: OST,"11 Dec, 2018",https://store.steampowered.com/app/988810/Kingdom_Two_Crowns_OST/?snr=1_7_7_topsellers_150_50
Fallout 4 - Creation Club,"28 Aug, 2017",https://store.steampowered.com/app/598110/Fallout_4__Creation_Club/?snr=1_7_7_topsellers_150_50
Fallout 4 - Creation Club,"28 Aug, 2017",https://store.steampowered.com/app/598110/Fallout_4__Creation_Club/?snr=1_7_7_topsellers_150_50
Ostriv,"19 Mar, 2020",https://store.steampowered.com/app/773790/Ostriv/?snr=1_7_7_topsellers_150_50
Unturned - Permanent Gold Upgrade,"27 Jun, 2014",https://store.steampowered.com/app/306460/Unturned__Permanent_Gold_Upgrade/?snr=1_7_7_topsellers_150_50
Road Redemption - Revengers Assemble,"6 Feb, 2020",https://store.steampowered.com/app/1180010/Road_Redemption__Revengers_Assemble/?snr=1_7_7_topsellers_150_50
theHunter: Call of the Wild™ - Smoking Barrels Weapon Pack,"26 Mar, 2020",https://store.steampowered.com/app/1252750/theHunter_Call_of_the_Wild__Smoking_Barrels_Weapon_Pack/?snr=1_7_7_topsellers_150_50
Ticket to Ride - United Kingdom,"15 Nov, 2017",https://store.steampowered.com/app/457200/Ticket_to_Ride__United_Kingdom/?snr=1_7_7_topsellers_150_50
The Elder Scrolls Online - Greymoor,"May 18, 2020",https://store.steampowered.com/app/1205430/The_Elder_Scrolls_Online__Greymoor/?snr=1_7_7_topsellers_150_50
Sonic Spinball™,"13 Sep, 2010",https://store.steampowered.com/app/34313/Sonic_Spinball/?snr=1_7_7_topsellers_150_50
Maize,"1 Dec, 2016",https://store.steampowered.com/app/284240/Maize/?snr=1_7_7_topsellers_150_51
Sonic The Hedgehog 2,"26 Jan, 2011",https://store.steampowered.com/app/71163/Sonic_The_Hedgehog_2/?snr=1_7_7_topsellers_150_51
Space Channel 5: Part 2,"4 Mar, 2011",https://store.steampowered.com/app/71260/Space_Channel_5_Part_2/?snr=1_7_7_topsellers_150_51
The Sims™ 3 Pets,"18 Oct, 2011",https://store.steampowered.com/app/47930/The_Sims_3_Pets/?snr=1_7_7_topsellers_150_51
Gal*Gun: Double Peace,"27 Sep, 2016",https://store.steampowered.com/app/511740/GalGun_Double_Peace/?snr=1_7_7_topsellers_150_51
Fair Weather Studios Collection,,https://store.steampowered.com/bundle/4721/Fair_Weather_Studios_Collection/?snr=1_7_7_topsellers_150_51
Substance Designer 2020,"19 Dec, 2019",https://store.steampowered.com/app/1194120/Substance_Designer_2020/?snr=1_7_7_topsellers_150_51
Dead by Daylight - Curtain Call Chapter,"12 Jun, 2018",https://store.steampowered.com/app/799200/Dead_by_Daylight__Curtain_Call_Chapter/?snr=1_7_7_topsellers_150_51
Creativerse - Pro,"24 Aug, 2016",https://store.steampowered.com/app/515710/Creativerse__Pro/?snr=1_7_7_topsellers_150_51
DOOM II,"3 Aug, 2007",https://store.steampowered.com/app/2300/DOOM_II/?snr=1_7_7_topsellers_150_51
3DMark,"12 Feb, 2013",https://store.steampowered.com/sub/323175/?snr=1_7_7_topsellers_150_51
"Warhammer 40,000: Dawn of War II - Grand Master Collection",,https://store.steampowered.com/sub/30561/?snr=1_7_7_topsellers_150_51
PAYDAY 2: Federales Weapon Pack,"27 Feb, 2020",https://store.steampowered.com/app/1255151/PAYDAY_2_Federales_Weapon_Pack/?snr=1_7_7_topsellers_150_51
Gutwhale,"6 Apr, 2020",https://store.steampowered.com/app/1267810/Gutwhale/?snr=1_7_7_topsellers_150_51
Dragon Age: Origins - Ultimate Edition,"26 Oct, 2010",https://store.steampowered.com/app/47810/Dragon_Age_Origins__Ultimate_Edition/?snr=1_7_7_topsellers_150_51
Kindergarten,"15 Jun, 2017",https://store.steampowered.com/app/589590/Kindergarten/?snr=1_7_7_topsellers_150_51
Neverwinter Nights: Enhanced Edition,"27 Mar, 2018",https://store.steampowered.com/app/704450/Neverwinter_Nights_Enhanced_Edition/?snr=1_7_7_topsellers_150_51
Stronghold Crusader 2: The Princess and The Pig,"20 Mar, 2015",https://store.steampowered.com/app/348990/Stronghold_Crusader_2_The_Princess_and_The_Pig/?snr=1_7_7_topsellers_150_51
In Other Waters Soundtrack,"3 Apr, 2020",https://store.steampowered.com/app/1266230/In_Other_Waters_Soundtrack/?snr=1_7_7_topsellers_150_51
Farm Together,"11 Oct, 2018",https://store.steampowered.com/app/673950/Farm_Together/?snr=1_7_7_topsellers_150_51
Unfamiliar,"12 Dec, 2019",https://store.steampowered.com/app/1163150/Unfamiliar/?snr=1_7_7_topsellers_150_51
Anima: Gate of Memories - The Nameless Chronicles,"19 Jun, 2018",https://store.steampowered.com/app/850060/Anima_Gate_of_Memories__The_Nameless_Chronicles/?snr=1_7_7_topsellers_150_51
Tick Tock: A Tale for Two,"7 Mar, 2019",https://store.steampowered.com/app/790740/Tick_Tock_A_Tale_for_Two/?snr=1_7_7_topsellers_150_51
Monster Hunter: World - Character Edit Voucher: Single Voucher,"30 Oct, 2018",https://store.steampowered.com/app/861870/Monster_Hunter_World__Character_Edit_Voucher_Single_Voucher/?snr=1_7_7_topsellers_150_51
Sonic 3 & Knuckles,"26 Jan, 2011",https://store.steampowered.com/app/71162/Sonic_3__Knuckles/?snr=1_7_7_topsellers_150_51
Dying Light: The Following,"8 Feb, 2016",https://store.steampowered.com/app/325724/Dying_Light_The_Following/?snr=1_7_7_topsellers_150_52
Dead by Daylight - Demise of the Faithful chapter,"19 Mar, 2019",https://store.steampowered.com/app/1009820/Dead_by_Daylight__Demise_of_the_Faithful_chapter/?snr=1_7_7_topsellers_150_52
MAGIX Video deluxe 2019 Plus Steam Edition,"13 Sep, 2018",https://store.steampowered.com/app/922670/MAGIX_Video_deluxe_2019_Plus_Steam_Edition/?snr=1_7_7_topsellers_150_52
Ticket to Ride - Nordic countries,"25 Apr, 2016",https://store.steampowered.com/app/350271/Ticket_to_Ride__Nordic_countries/?snr=1_7_7_topsellers_150_52
GreedFall,"9 Sep, 2019",https://store.steampowered.com/app/606880/GreedFall/?snr=1_7_7_topsellers_150_52
The Sims 3: Supernatural,"20 Nov, 2012",https://store.steampowered.com/app/223593/The_Sims_3_Supernatural/?snr=1_7_7_topsellers_150_52
Psychonauts,"11 Oct, 2006",https://store.steampowered.com/app/3830/Psychonauts/?snr=1_7_7_topsellers_150_52
Age of Empires II (2013) + All DLC,,https://store.steampowered.com/bundle/2149/Age_of_Empires_II_2013__All_DLC/?snr=1_7_7_topsellers_150_52
World of Goo,"13 Oct, 2008",https://store.steampowered.com/app/22000/World_of_Goo/?snr=1_7_7_topsellers_150_52
A Hat in Time,"5 Oct, 2017",https://store.steampowered.com/app/253230/A_Hat_in_Time/?snr=1_7_7_topsellers_150_52
"Star Wars: Battlefront 2 (Classic, 2005)","8 Jul, 2009",https://store.steampowered.com/app/6060/Star_Wars_Battlefront_2_Classic_2005/?snr=1_7_7_topsellers_150_52
Dead by Daylight - Charity Case,"10 Aug, 2017",https://store.steampowered.com/app/627510/Dead_by_Daylight__Charity_Case/?snr=1_7_7_topsellers_150_52
Dead by Daylight - Stranger Things Edition,,https://store.steampowered.com/bundle/11883/Dead_by_Daylight__Stranger_Things_Edition/?snr=1_7_7_topsellers_150_52
Max Gentlemen Sexy Business!,"25 Feb, 2020",https://store.steampowered.com/app/817840/Max_Gentlemen_Sexy_Business/?snr=1_7_7_topsellers_150_52
Cirque du Soleil Bundle,,https://store.steampowered.com/bundle/4687/Cirque_du_Soleil_Bundle/?snr=1_7_7_topsellers_150_52
Mafia III,"26 Oct, 2016",https://store.steampowered.com/app/360430/Mafia_III/?snr=1_7_7_topsellers_150_52
Turmoil - The Heat Is On,"21 Mar, 2018",https://store.steampowered.com/app/804760/Turmoil__The_Heat_Is_On/?snr=1_7_7_topsellers_150_52
Project Winter,"23 May, 2019",https://store.steampowered.com/app/774861/Project_Winter/?snr=1_7_7_topsellers_150_52
ArcheAge: Unchained,"17 Oct, 2019",https://store.steampowered.com/app/1147660/ArcheAge_Unchained/?snr=1_7_7_topsellers_150_52
60 Parseconds!,,https://store.steampowered.com/bundle/11634/60_Parseconds/?snr=1_7_7_topsellers_150_52
Universe Sandbox,"24 Aug, 2015",https://store.steampowered.com/app/230290/Universe_Sandbox/?snr=1_7_7_topsellers_150_52
Dead by Daylight - Of Flesh and Mud Chapter,"8 Dec, 2016",https://store.steampowered.com/app/554381/Dead_by_Daylight__Of_Flesh_and_Mud_Chapter/?snr=1_7_7_topsellers_150_52
Primordia,"5 Dec, 2012",https://store.steampowered.com/app/227000/Primordia/?snr=1_7_7_topsellers_150_52
Pinball FX3 - Carnivals and Legends,"12 Dec, 2017",https://store.steampowered.com/app/750060/Pinball_FX3__Carnivals_and_Legends/?snr=1_7_7_topsellers_150_52
Langrisser I & II,"10 Mar, 2020",https://store.steampowered.com/app/1060220/Langrisser_I__II/?snr=1_7_7_topsellers_150_52
DCS: A-10C Warthog,"2 Aug, 2013",https://store.steampowered.com/app/245810/DCS_A10C_Warthog/?snr=1_7_7_topsellers_150_53
Hunt: Showdown - Last Gust,"17 Oct, 2019",https://store.steampowered.com/app/1166472/Hunt_Showdown__Last_Gust/?snr=1_7_7_topsellers_150_53
A Hat in Time - Seal the Deal,"13 Sep, 2018",https://store.steampowered.com/app/787340/A_Hat_in_Time__Seal_the_Deal/?snr=1_7_7_topsellers_150_53
EARTH DEFENSE FORCE 5,"11 Jul, 2019",https://store.steampowered.com/app/1007040/EARTH_DEFENSE_FORCE_5/?snr=1_7_7_topsellers_150_53
Ticket to Ride - India,"19 Nov, 2015",https://store.steampowered.com/app/350270/Ticket_to_Ride__India/?snr=1_7_7_topsellers_150_53
Aces of the Luftwaffe - Squadron,"24 Jul, 2018",https://store.steampowered.com/app/859350/Aces_of_the_Luftwaffe__Squadron/?snr=1_7_7_topsellers_150_53
Mindustry,"26 Sep, 2019",https://store.steampowered.com/app/1127400/Mindustry/?snr=1_7_7_topsellers_150_53
Cine Tracer,"28 Sep, 2018",https://store.steampowered.com/app/904960/Cine_Tracer/?snr=1_7_7_topsellers_150_53
TEKKEN 7 - DLC12: Leroy Smith,"10 Dec, 2019",https://store.steampowered.com/app/1162601/TEKKEN_7__DLC12_Leroy_Smith/?snr=1_7_7_topsellers_150_53
"Warhammer 40,000: Gladius - Fortification Pack","17 Oct, 2019",https://store.steampowered.com/app/1170010/Warhammer_40000_Gladius__Fortification_Pack/?snr=1_7_7_topsellers_150_53
Automobilista 2 2020-2021 Season Pass,"31 Mar, 2020",https://store.steampowered.com/app/1261120/Automobilista_2_20202021_Season_Pass/?snr=1_7_7_topsellers_150_53
Angry Video Game Nerd Adventures,"20 Sep, 2013",https://store.steampowered.com/app/237740/Angry_Video_Game_Nerd_Adventures/?snr=1_7_7_topsellers_150_53
Paladins - Champions Pack,"26 Apr, 2018",https://store.steampowered.com/app/803381/Paladins__Champions_Pack/?snr=1_7_7_topsellers_150_53
RISK: ALL ACCESS,,https://store.steampowered.com/bundle/13644/RISK_ALL_ACCESS/?snr=1_7_7_topsellers_150_53
Cities in Motion,"22 Feb, 2011",https://store.steampowered.com/app/73010/Cities_in_Motion/?snr=1_7_7_topsellers_150_53
AUDICA: Rhythm Shooter,"5 Nov, 2019",https://store.steampowered.com/app/1020340/AUDICA_Rhythm_Shooter/?snr=1_7_7_topsellers_150_53
Little Inferno,"19 Nov, 2012",https://store.steampowered.com/app/221260/Little_Inferno/?snr=1_7_7_topsellers_150_53
Fantasy Blacksmith,"15 Nov, 2019",https://store.steampowered.com/app/959520/Fantasy_Blacksmith/?snr=1_7_7_topsellers_150_53
BioShock: The Collection,"16 Sep, 2016",https://store.steampowered.com/sub/127633/?snr=1_7_7_topsellers_150_53
Age of Civilizations II,"21 Nov, 2018",https://store.steampowered.com/app/603850/Age_of_Civilizations_II/?snr=1_7_7_topsellers_150_53
Blood Bowl 2 - Legendary Edition,"5 Sep, 2017",https://store.steampowered.com/sub/192166/?snr=1_7_7_topsellers_150_53
Dead by Daylight - Chains of Hate Chapter,"10 Mar, 2020",https://store.steampowered.com/app/1251000/Dead_by_Daylight__Chains_of_Hate_Chapter/?snr=1_7_7_topsellers_150_53
Tzar: The Burden of the Crown,"6 Jun, 2019",https://store.steampowered.com/app/825730/Tzar_The_Burden_of_the_Crown/?snr=1_7_7_topsellers_150_53
Atelier Lydie & Suelle ~The Alchemists and the Mysterious Paintings~,"27 Mar, 2018",https://store.steampowered.com/app/756590/Atelier_Lydie__Suelle_The_Alchemists_and_the_Mysterious_Paintings/?snr=1_7_7_topsellers_150_53
BATTLETECH Flashpoint,"27 Nov, 2018",https://store.steampowered.com/app/911930/BATTLETECH_Flashpoint/?snr=1_7_7_topsellers_150_53
Football Manager 2020 In-game Editor,"19 Nov, 2019",https://store.steampowered.com/app/1100750/Football_Manager_2020_Ingame_Editor/?snr=1_7_7_topsellers_150_54
Call of Duty®: Black Ops III - Der Eisendrache Zombies Map,"1 May, 2018",https://store.steampowered.com/app/830450/Call_of_Duty_Black_Ops_III__Der_Eisendrache_Zombies_Map/?snr=1_7_7_topsellers_150_54
Baldur's Gate II: Enhanced Edition,"15 Nov, 2013",https://store.steampowered.com/app/257350/Baldurs_Gate_II_Enhanced_Edition/?snr=1_7_7_topsellers_150_54
Borderlands 2: Collector's Edition Pack,"11 Dec, 2012",https://store.steampowered.com/app/213780/Borderlands_2_Collectors_Edition_Pack/?snr=1_7_7_topsellers_150_54
D&D Lords of Waterdeep: Undermountain expansion,"1 Sep, 2017",https://store.steampowered.com/app/645670/DD_Lords_of_Waterdeep_Undermountain_expansion/?snr=1_7_7_topsellers_150_54
Clue/Cluedo: Season Pass,"17 May, 2018",https://store.steampowered.com/app/850260/ClueCluedo_Season_Pass/?snr=1_7_7_topsellers_150_54
D&D Lords of Waterdeep: Skullport expansion,"1 Sep, 2017",https://store.steampowered.com/app/645671/DD_Lords_of_Waterdeep_Skullport_expansion/?snr=1_7_7_topsellers_150_54
Devil May Cry 5 Deluxe Edition (with Red Orbs),,https://store.steampowered.com/bundle/12202/Devil_May_Cry_5_Deluxe_Edition_with_Red_Orbs/?snr=1_7_7_topsellers_150_54
Expansion - Hearts of Iron IV: Man the Guns,"28 Feb, 2019",https://store.steampowered.com/app/815460/Expansion__Hearts_of_Iron_IV_Man_the_Guns/?snr=1_7_7_topsellers_150_54
Titan Quest: Ragnarök,"17 Nov, 2017",https://store.steampowered.com/app/741350/Titan_Quest_Ragnark/?snr=1_7_7_topsellers_150_54
Rocksmith® 2014 Edition - Remastered,"22 Oct, 2013",https://store.steampowered.com/app/221680/Rocksmith_2014_Edition__Remastered/?snr=1_7_7_topsellers_150_54
Leisure Suit Larry 7 - Love for Sail,"22 Dec, 2017",https://store.steampowered.com/app/765890/Leisure_Suit_Larry_7__Love_for_Sail/?snr=1_7_7_topsellers_150_54
Resident Evil 6 / Biohazard 6,"21 Mar, 2013",https://store.steampowered.com/app/221040/Resident_Evil_6__Biohazard_6/?snr=1_7_7_topsellers_150_54
Ticket to Ride - Pennsylvania,"1 Sep, 2016",https://store.steampowered.com/app/457201/Ticket_to_Ride__Pennsylvania/?snr=1_7_7_topsellers_150_54
"SEGA's Ultimate Warhammer 40,000 Collection",,https://store.steampowered.com/sub/116764/?snr=1_7_7_topsellers_150_54
Ticket to Ride - Germany,"20 Dec, 2016",https://store.steampowered.com/app/350272/Ticket_to_Ride__Germany/?snr=1_7_7_topsellers_150_54
Monster Hunter World: Iceborne - Pendant: Swinging Rajang,"8 Apr, 2020",https://store.steampowered.com/app/1242751/Monster_Hunter_World_Iceborne__Pendant_Swinging_Rajang/?snr=1_7_7_topsellers_150_54
Godking: Master of Rituals,"8 Apr, 2020",https://store.steampowered.com/app/1229310/Godking_Master_of_Rituals/?snr=1_7_7_topsellers_150_54
Ticket to Ride - Switzerland,"24 May, 2012",https://store.steampowered.com/app/108231/Ticket_to_Ride__Switzerland/?snr=1_7_7_topsellers_150_54
Total Annihilation,"18 Dec, 2015",https://store.steampowered.com/app/298030/Total_Annihilation/?snr=1_7_7_topsellers_150_54
Chroma Lab,"22 Aug, 2017",https://store.steampowered.com/app/587470/Chroma_Lab/?snr=1_7_7_topsellers_150_54
Mechanic Simulator Bundle,,https://store.steampowered.com/bundle/13590/Mechanic_Simulator_Bundle/?snr=1_7_7_topsellers_150_54
Forged Battalion,"14 Aug, 2018",https://store.steampowered.com/app/686260/Forged_Battalion/?snr=1_7_7_topsellers_150_54
Divinity: Original Sin 2 - Eternal Edition,"14 Sep, 2017",https://store.steampowered.com/sub/207168/?snr=1_7_7_topsellers_150_54
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,,https://store.steampowered.com/bundle/4307/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_Trilogy/?snr=1_7_7_topsellers_150_54
Geometry Dash,"22 Dec, 2014",https://store.steampowered.com/app/322170/Geometry_Dash/?snr=1_7_7_topsellers_150_55
PAYDAY 2: Tailor Pack 2,"27 Feb, 2020",https://store.steampowered.com/app/1255150/PAYDAY_2_Tailor_Pack_2/?snr=1_7_7_topsellers_150_55
theHunter: Call of the Wild™ - Wild Goose Chase Gear,"12 Jun, 2018",https://store.steampowered.com/app/854070/theHunter_Call_of_the_Wild__Wild_Goose_Chase_Gear/?snr=1_7_7_topsellers_150_55
Kind Words (lo fi chill beats to write to),"12 Sep, 2019",https://store.steampowered.com/app/1070710/Kind_Words_lo_fi_chill_beats_to_write_to/?snr=1_7_7_topsellers_150_55
Borderlands 2: Headhunter 1: Bloody Harvest,"22 Oct, 2013",https://store.steampowered.com/app/245890/Borderlands_2_Headhunter_1_Bloody_Harvest/?snr=1_7_7_topsellers_150_55
Gold Rush: The Game - Parker's Edition,,https://store.steampowered.com/bundle/5754/Gold_Rush_The_Game__Parkers_Edition/?snr=1_7_7_topsellers_150_55
Motorsport Manager,"9 Nov, 2016",https://store.steampowered.com/app/415200/Motorsport_Manager/?snr=1_7_7_topsellers_150_55
Class - Plague Doctor,"13 Dec, 2018",https://store.steampowered.com/app/987730/Class__Plague_Doctor/?snr=1_7_7_topsellers_150_55
VRC PRO OFF-ROAD COMPLETE,,https://store.steampowered.com/bundle/2868/VRC_PRO_OFFROAD_COMPLETE/?snr=1_7_7_topsellers_150_55
Kingdom Come: Deliverance Collection,,https://store.steampowered.com/bundle/10287/Kingdom_Come_Deliverance_Collection/?snr=1_7_7_topsellers_150_55
Assetto Corsa - Ready To Race Pack,"18 May, 2017",https://store.steampowered.com/app/619680/Assetto_Corsa__Ready_To_Race_Pack/?snr=1_7_7_topsellers_150_55
Atelier Firis: The Alchemist and the Mysterious Journey / フィリスのアトリエ ～不思議な旅の錬金術士～,"7 Mar, 2017",https://store.steampowered.com/app/527290/Atelier_Firis_The_Alchemist_and_the_Mysterious_Journey/?snr=1_7_7_topsellers_150_55
Endless Space® 2 - Untold Tales,"12 Mar, 2018",https://store.steampowered.com/app/813410/Endless_Space_2__Untold_Tales/?snr=1_7_7_topsellers_150_55
Monster Hunter World: Iceborne - MHW:I Monster Figure: Xeno'jiiva,"8 Apr, 2020",https://store.steampowered.com/app/1242773/Monster_Hunter_World_Iceborne__MHWI_Monster_Figure_Xenojiiva/?snr=1_7_7_topsellers_150_55
Windlands,"5 Apr, 2016",https://store.steampowered.com/app/428370/Windlands/?snr=1_7_7_topsellers_150_55
Just Cause 4 Complete Edition,,https://store.steampowered.com/bundle/12348/Just_Cause_4_Complete_Edition/?snr=1_7_7_topsellers_150_55
Cities: Skylines - Relaxation Station,"29 Nov, 2016",https://store.steampowered.com/app/547501/Cities_Skylines__Relaxation_Station/?snr=1_7_7_topsellers_150_55
The Zachtronics Puzzle Pack,,https://store.steampowered.com/bundle/2925/The_Zachtronics_Puzzle_Pack/?snr=1_7_7_topsellers_150_55
LEGO® Batman™ 2: DC Super Heroes,"22 Jun, 2012",https://store.steampowered.com/app/213330/LEGO_Batman_2_DC_Super_Heroes/?snr=1_7_7_topsellers_150_55
Feather,"5 Apr, 2019",https://store.steampowered.com/app/545040/Feather/?snr=1_7_7_topsellers_150_55
Stardew Valley Soundtrack,"26 Feb, 2016",https://store.steampowered.com/app/440820/Stardew_Valley_Soundtrack/?snr=1_7_7_topsellers_150_55
Blitzkrieg 2 Anthology,"16 Sep, 2014",https://store.steampowered.com/app/313500/Blitzkrieg_2_Anthology/?snr=1_7_7_topsellers_150_55
"Warhammer 40,000: Inquisitor - Martyr Complete Collection",,https://store.steampowered.com/sub/411862/?snr=1_7_7_topsellers_150_55
Borderlands GOTY Enhanced,"26 Oct, 2009",https://store.steampowered.com/sub/212504/?snr=1_7_7_topsellers_150_55
Arma 3 Apex,"11 Jul, 2016",https://store.steampowered.com/app/395180/Arma_3_Apex/?snr=1_7_7_topsellers_150_55
Lootbox Lyfe,"28 Feb, 2020",https://store.steampowered.com/app/1033780/Lootbox_Lyfe/?snr=1_7_7_topsellers_150_56
Psy High,"22 Dec, 2014",https://store.steampowered.com/app/339510/Psy_High/?snr=1_7_7_topsellers_150_56
ONE PIECE: PIRATE WARRIORS 4 Anime Song Pack,"28 Mar, 2020",https://store.steampowered.com/app/1203042/ONE_PIECE_PIRATE_WARRIORS_4_Anime_Song_Pack/?snr=1_7_7_topsellers_150_56
Command & Conquer™ Remastered Collection,"5 Jun, 2020",https://store.steampowered.com/app/1213210/Command__Conquer_Remastered_Collection/?snr=1_7_7_topsellers_150_56
Space Cows,"5 Sep, 2019",https://store.steampowered.com/app/933160/Space_Cows/?snr=1_7_7_topsellers_150_56
Beyond This Side,"20 Mar, 2020",https://store.steampowered.com/app/1254480/Beyond_This_Side/?snr=1_7_7_topsellers_150_56
DiRT 4,"8 Jun, 2017",https://store.steampowered.com/app/421020/DiRT_4/?snr=1_7_7_topsellers_150_56
Warbanners Complete Edition,,https://store.steampowered.com/bundle/6607/Warbanners_Complete_Edition/?snr=1_7_7_topsellers_150_56
OMSI 2 Add-On Düsseldorf,"7 Apr, 2020",https://store.steampowered.com/app/1066150/OMSI_2_AddOn_Dsseldorf/?snr=1_7_7_topsellers_150_56
Karnage Chronicles,"24 Apr, 2017",https://store.steampowered.com/app/611160/Karnage_Chronicles/?snr=1_7_7_topsellers_150_56
Fallout 4 Far Harbor,"18 May, 2016",https://store.steampowered.com/app/435881/Fallout_4_Far_Harbor/?snr=1_7_7_topsellers_150_56
Borderlands 2 Game of the Year,"8 Oct, 2013",https://store.steampowered.com/sub/32848/?snr=1_7_7_topsellers_150_56
Resident Evil / biohazard HD REMASTER,"19 Jan, 2015",https://store.steampowered.com/app/304240/Resident_Evil__biohazard_HD_REMASTER/?snr=1_7_7_topsellers_150_56
18 Wheels of Steel: Across America,"26 Aug, 2016",https://store.steampowered.com/app/514160/18_Wheels_of_Steel_Across_America/?snr=1_7_7_topsellers_150_56
Vacation Simulator,"9 Apr, 2019",https://store.steampowered.com/app/726830/Vacation_Simulator/?snr=1_7_7_topsellers_150_56
Life Is Strange 2 Complete Season,,https://store.steampowered.com/bundle/14028/Life_Is_Strange_2_Complete_Season/?snr=1_7_7_topsellers_150_56
The Sims 3: Diesel Stuff,"20 Nov, 2012",https://store.steampowered.com/app/223592/The_Sims_3_Diesel_Stuff/?snr=1_7_7_topsellers_150_56
War of Rights,"3 Dec, 2018",https://store.steampowered.com/app/424030/War_of_Rights/?snr=1_7_7_topsellers_150_56
Chef: A Restaurant Tycoon Game,"6 Dec, 2018",https://store.steampowered.com/app/886900/Chef_A_Restaurant_Tycoon_Game/?snr=1_7_7_topsellers_150_56
Dungeon Defenders: Awakened,"21 Feb, 2020",https://store.steampowered.com/app/1101190/Dungeon_Defenders_Awakened/?snr=1_7_7_topsellers_150_56
Return to Castle Wolfenstein,"3 Aug, 2007",https://store.steampowered.com/app/9010/Return_to_Castle_Wolfenstein/?snr=1_7_7_topsellers_150_56
Ninja Senki DX,"23 Feb, 2016",https://store.steampowered.com/app/405540/Ninja_Senki_DX/?snr=1_7_7_topsellers_150_56
Happy Room,"19 Dec, 2016",https://store.steampowered.com/app/550010/Happy_Room/?snr=1_7_7_topsellers_150_56
Small World 2,"11 Dec, 2013",https://store.steampowered.com/app/235620/Small_World_2/?snr=1_7_7_topsellers_150_56
"Warhammer 40,000: Gladius Complete Edition",,https://store.steampowered.com/bundle/9211/Warhammer_40000_Gladius_Complete_Edition/?snr=1_7_7_topsellers_150_56
Nearwood - Collector's Edition,"16 Apr, 2014",https://store.steampowered.com/app/286540/Nearwood__Collectors_Edition/?snr=1_7_7_topsellers_150_57
She Sees Red - Interactive Movie,"11 Jul, 2019",https://store.steampowered.com/app/1081510/She_Sees_Red__Interactive_Movie/?snr=1_7_7_topsellers_150_57
Half-Life 2: Episode One,,https://store.steampowered.com/sub/79/?snr=1_7_7_topsellers_150_57
Raw Data,"5 Oct, 2017",https://store.steampowered.com/app/436320/Raw_Data/?snr=1_7_7_topsellers_150_57
Monster Hunter World: Iceborne - Pendant: Flying Meduso,"8 Apr, 2020",https://store.steampowered.com/app/1242755/Monster_Hunter_World_Iceborne__Pendant_Flying_Meduso/?snr=1_7_7_topsellers_150_57
Nancy Drew®: Ghost of Thornton Hall,"14 May, 2013",https://store.steampowered.com/app/226820/Nancy_Drew_Ghost_of_Thornton_Hall/?snr=1_7_7_topsellers_150_57
Street Fighter V - Capcom Pro Tour 2016 Pack,"24 Oct, 2017",https://store.steampowered.com/app/480520/Street_Fighter_V__Capcom_Pro_Tour_2016_Pack/?snr=1_7_7_topsellers_150_57
This Land Is My Land Founders Edition,,https://store.steampowered.com/bundle/12577/This_Land_Is_My_Land_Founders_Edition/?snr=1_7_7_topsellers_150_57
Driver Booster Upgrade to Pro(Lifetime),"1 Nov, 2018",https://store.steampowered.com/app/920630/Driver_Booster_Upgrade_to_ProLifetime/?snr=1_7_7_topsellers_150_57
"Beat Saber - Kaydence & Timbaland - ""Dumb Thingz""","26 Mar, 2020",https://store.steampowered.com/app/1267591/Beat_Saber__Kaydence__Timbaland__Dumb_Thingz/?snr=1_7_7_topsellers_150_57
Subsurface Circular,"17 Aug, 2017",https://store.steampowered.com/app/676820/Subsurface_Circular/?snr=1_7_7_topsellers_150_57
"Beat Saber - Sid Tipton & Timbaland - ""Has A Meaning""","26 Mar, 2020",https://store.steampowered.com/app/1267590/Beat_Saber__Sid_Tipton__Timbaland__Has_A_Meaning/?snr=1_7_7_topsellers_150_57
Mystery P.I. - Lost in Los Angeles,"27 Jul, 2009",https://store.steampowered.com/app/3610/Mystery_PI__Lost_in_Los_Angeles/?snr=1_7_7_topsellers_150_57
The Stanley Parable,"17 Oct, 2013",https://store.steampowered.com/app/221910/The_Stanley_Parable/?snr=1_7_7_topsellers_150_57
Total War: WARHAMMER - Call of the Beastmen,"28 Jul, 2016",https://store.steampowered.com/app/404012/Total_War_WARHAMMER__Call_of_the_Beastmen/?snr=1_7_7_topsellers_150_57
SpeedRunners,"19 Apr, 2016",https://store.steampowered.com/app/207140/SpeedRunners/?snr=1_7_7_topsellers_150_57
Home Sweet Home,"26 Sep, 2017",https://store.steampowered.com/app/617160/Home_Sweet_Home/?snr=1_7_7_topsellers_150_57
SMITE® - Ultimate God Pack,"8 Sep, 2015",https://store.steampowered.com/app/387440/SMITE__Ultimate_God_Pack/?snr=1_7_7_topsellers_150_57
Four Last Things,"23 Feb, 2017",https://store.steampowered.com/app/503400/Four_Last_Things/?snr=1_7_7_topsellers_150_57
Anima: Gate of Memories - Arcane Edition,,https://store.steampowered.com/bundle/7340/Anima_Gate_of_Memories__Arcane_Edition/?snr=1_7_7_topsellers_150_57
Nioh: Complete Edition / 仁王 Complete Edition,"7 Nov, 2017",https://store.steampowered.com/app/485510/Nioh_Complete_Edition___Complete_Edition/?snr=1_7_7_topsellers_150_57
